Country;Year;Daily cigarettes;Smokers.Total;Smokers.Female;Smokers.Male
Maldives;2009;45315,00;43429;6394;37035
Maldives;2010;45466,00;45162;6626;38536
Maldives;2011;23.200001;46819;6900;39919
Maldives;2012;22.799999;48450;7199;41251
Mali;1980;5.8000002;394923;59944;334979
Mali;1981;5.8000002;400407;60838;339569
Mali;1982;5.9000001;406580;61786;344794
Mali;1983;5.9000001;412805;62721;350084
Mali;1984;6.0;418056;63635;354421
Mali;1985;6.0999999;421818;64498;357320
Mali;1986;6.1999998;423653;65256;358398
Mali;1987;6.3000002;424087;65898;358189
Mali;1988;6.4000001;424600;66470;358130
Mali;1989;45418,00;426959;67089;359870
Mali;1990;6.5999999;431862;67850;364012
Mali;1991;6.6999998;439329;68652;370677
Mali;1992;6.8000002;449333;69624;379710
Mali;1993;6.8000002;461464;70711;390753
Mali;1994;6.9000001;474834;71805;403029
Mali;1995;7.0;488765;72918;415846
Mali;1996;7.0999999;502804;74022;428782
Mali;1997;7.1999998;514771;75658;439113
Mali;1998;7.3000002;527771;77206;450565
Mali;1999;7.4000001;542248;78810;463439
Mali;2000;45419,00;558050;80476;477575
Mali;2001;7.5999999;575093;82306;492787
Mali;2002;7.6999998;592962;84382;508580
Mali;2003;7.8000002;612114;86757;525357
Mali;2004;7.9000001;631188;90496;540692
Mali;2005;8.0;651403;94518;556885
Mali;2006;8.1000004;672540;98679;573861
Mali;2007;8.3000002;693925;101740;592185
Mali;2008;8.3999996;716458;104813;611645
Mali;2009;45420,00;740311;107847;632464
Mali;2010;8.6000004;763965;110698;653266
Mali;2011;8.6999998;786396;113256;673140
Mali;2012;8.6999998;808244;115719;692525
Malta;1980;36.299999;65589;27801;37788
Malta;1981;36.200001;67142;28238;38904
Malta;1982;36.200001;68813;28648;40164
Malta;1983;36.299999;70628;29079;41549
Malta;1984;36.400002;72511;29530;42981
Malta;1985;36.599998;74428;30022;44406
Malta;1986;36.900002;76300;30518;45782
Malta;1987;37.099998;78040;30989;47051
Malta;1988;37.299999;79502;31387;48116
Malta;1989;37.5;80740;31722;49018
Malta;1990;37.599998;81832;32016;49817
Malta;1991;37.700001;82738;32248;50490
Malta;1992;37.799999;83509;32420;51090
Malta;1993;37.799999;84146;32550;51597
Malta;1994;37.799999;84596;32647;51948
Malta;1995;37.799999;84840;32705;52135
Malta;1996;37.700001;84986;32746;52239
Malta;1997;37.900002;84333;32529;51804
Malta;1998;38.0;83766;32342;51423
Malta;1999;38.099998;83165;32145;51020
Malta;2000;38.200001;82366;31871;50495
Malta;2001;38.400002;81728;31620;50109
Malta;2002;38.599998;81098;31393;49705
Malta;2003;39.200001;79821;30954;48867
Malta;2004;39.799999;78698;30611;48087
Malta;2005;40.400002;77642;30341;47301
Malta;2006;40.900002;76897;30216;46681
Malta;2007;41.299999;76405;30181;46224
Malta;2008;41.400002;76240;30222;46019
Malta;2009;41.099998;77328;30431;46897
Malta;2010;40.900002;78143;30696;47448
Malta;2011;40.599998;79181;31015;48166
Malta;2012;40.299999;80354;31356;48998
Marshall Islands;1980;45313,00;3256;377;2879
Marshall Islands;1981;45313,00;3428;397;3030
Marshall Islands;1982;45313,00;3577;415;3162
Marshall Islands;1983;22.0;3741;434;3306
Marshall Islands;1984;45556,00;3916;455;3461
Marshall Islands;1985;45556,00;4109;478;3631
Marshall Islands;1986;45464,00;4307;502;3805
Marshall Islands;1987;21.299999;4514;528;3986
Marshall Islands;1988;21.0;4732;555;4177
Marshall Islands;1989;20.700001;4890;575;4315
Marshall Islands;1990;45432,00;5032;593;4439
Marshall Islands;1991;20.299999;5174;610;4564
Marshall Islands;1992;45311,00;5289;625;4665
Marshall Islands;1993;45554,00;5395;638;4756
Marshall Islands;1994;45462,00;5488;651;4837
Marshall Islands;1995;19.299999;5567;661;4906
Marshall Islands;1996;45310,00;5649;671;4978
Marshall Islands;1997;19.200001;5720;684;5036
Marshall Islands;1998;19.200001;5802;698;5105
Marshall Islands;1999;19.299999;5890;713;5177
Marshall Islands;2000;45401,00;5981;728;5253
Marshall Islands;2001;45401,00;6088;747;5342
Marshall Islands;2002;45431,00;6217;769;5448
Marshall Islands;2003;45462,00;6330;794;5536
Marshall Islands;2004;19.700001;6441;820;5621
Marshall Islands;2005;19.799999;6550;844;5705
Marshall Islands;2006;19.799999;6660;870;5789
Marshall Islands;2007;45554,00;6769;895;5874
Marshall Islands;2008;20.0;6880;919;5961
Marshall Islands;2009;45311,00;7003;944;6059
Marshall Islands;2010;20.200001;7155;969;6186
Marshall Islands;2011;20.200001;7312;994;6318
Marshall Islands;2012;45311,00;7478;1020;6457
Mauritania;1980;14.0;77741;12290;65450
Mauritania;1981;14.0;80307;12673;67633
Mauritania;1982;45305,00;83077;13079;69998
Mauritania;1983;45336,00;85958;13507;72451
Mauritania;1984;45457,00;89031;13960;75072
Mauritania;1985;15.0;92164;14427;77737
Mauritania;1986;45397,00;95302;14895;80407
Mauritania;1987;45550,00;98603;15379;83223
Mauritania;1988;45428,00;102209;15915;86294
Mauritania;1989;45308,00;106073;16496;89577
Mauritania;1990;45552,00;110291;17129;93163
Mauritania;1991;18.799999;114782;17774;97007
Mauritania;1992;19.700001;119693;18477;101216
Mauritania;1993;20.700001;124953;19221;105732
Mauritania;1994;45556,00;130810;20017;110793
Mauritania;1995;45314,00;137140;20853;116287
Mauritania;1996;24.200001;143867;21724;122143
Mauritania;1997;45468,00;151110;22628;128482
Mauritania;1998;27.0;159081;23614;135467
Mauritania;1999;45410,00;167646;24661;142985
Mauritania;2000;29.700001;177102;25800;151302
Mauritania;2001;31.200001;187291;27020;160271
Mauritania;2002;32.700001;198201;28321;169880
Mauritania;2003;34.099998;209193;29678;179515
Mauritania;2004;35.700001;218831;31013;187818
Mauritania;2005;37.200001;228315;32352;195963
Mauritania;2006;38.099998;236406;33569;202837
Mauritania;2007;38.900002;245673;34992;210681
Mauritania;2008;39.599998;255347;36462;218885
Mauritania;2009;40.400002;265760;38008;227752
Mauritania;2010;41.0;275938;39328;236610
Mauritania;2011;41.5;285824;40595;245229
Mauritania;2012;41.799999;295072;41876;253196
Mauritius;1980;45466,00;130932;10451;120481
Mauritius;1981;23.299999;134385;10702;123683
Mauritius;1982;23.0;137600;10932;126667
Mauritius;1983;22.799999;140619;11151;129468
Mauritius;1984;45434,00;143518;11373;132145
Mauritius;1985;22.200001;146419;11587;134832
Mauritius;1986;45556,00;149247;11768;137480
Mauritius;1987;45433,00;151946;11918;140028
Mauritius;1988;45312,00;154583;12043;142540
Mauritius;1989;20.700001;157357;12159;145199
Mauritius;1990;20.299999;160265;12276;147989
Mauritius;1991;45554,00;163351;12423;150928
Mauritius;1992;45462,00;166581;12594;153987
Mauritius;1993;45401,00;168356;12507;155850
Mauritius;1994;45401,00;169582;12389;157193
Mauritius;1995;45401,00;170378;12265;158113
Mauritius;1996;45431,00;170696;12187;158509
Mauritius;1997;19.799999;169214;12031;157183
Mauritius;1998;45311,00;167806;11958;155848
Mauritius;1999;20.799999;164203;11728;152475
Mauritius;2000;45433,00;160555;11537;149018
Mauritius;2001;22.299999;157370;11408;145962
Mauritius;2002;23.0;155005;11366;143639
Mauritius;2003;45466,00;153649;11442;142207
Mauritius;2004;45558,00;154915;12316;142599
Mauritius;2005;45315,00;156979;12603;144376
Mauritius;2006;24.200001;159568;12879;146689
Mauritius;2007;24.299999;162544;13133;149411
Mauritius;2008;45436,00;165731;13322;152409
Mauritius;2009;45467,00;169357;13583;155774
Mauritius;2010;24.700001;173235;13848;159386
Mauritius;2011;24.799999;177126;14107;163019
Mauritius;2012;25.0;180963;14347;166616
Mexico;1980;45458,00;10121218;2656644;7464574
Mexico;1981;14.0;10136531;2679947;7456585
Mexico;1982;45516,00;10278811;2733001;7545810
Mexico;1983;45334,00;10552366;2815723;7736643
Mexico;1984;45454,00;10864714;2906925;7957789
Mexico;1985;45302,00;11226486;3008102;8218383
Mexico;1986;45545,00;11695834;3131284;8564551
Mexico;1987;45483,00;12213611;3266212;8947400
Mexico;1988;45453,00;12771903;3414198;9357705
Mexico;1989;45453,00;13116021;3503880;9612140
Mexico;1990;45422,00;13390657;3591813;9798844
Mexico;1991;45392,00;13580359;3671142;9909217
Mexico;1992;45332,00;13672636;3730367;9942268
Mexico;1993;45301,00;13689015;3765264;9923752
Mexico;1994;45361,00;13183042;3599002;9584041
Mexico;1995;11.0;12630785;3403647;9227138
Mexico;1996;45484,00;11953082;3176699;8776383
Mexico;1997;45424,00;11051270;2910597;8140674
Mexico;1998;45304,00;10290294;2705776;7584518
Mexico;1999;45486,00;9595458;2537899;7057558
Mexico;2000;45548,00;9061762;2409308;6652454
Mexico;2001;45336,00;8667349;2312435;6354915
Mexico;2002;45396,00;8376157;2235639;6140519
Mexico;2003;45487,00;8108411;2155801;5952610
Mexico;2004;45457,00;7998155;2097079;5901076
Mexico;2005;45396,00;7898130;2038105;5860025
Mexico;2006;45365,00;7708635;1964860;5743775
Mexico;2007;45305,00;7536182;1908420;5627762
Mexico;2008;45548,00;7440285;1883048;5557237
Mexico;2009;14.0;7514808;1910129;5604678
Mexico;2010;45395,00;7810113;2005244;5804869
Mexico;2011;45455,00;8167695;2124837;6042858
Mexico;2012;45515,00;8496024;2235847;6260177
Micronesia;1980;45433,00;10014;1907;8107
Micronesia;1981;45464,00;10403;1982;8421
Micronesia;1982;21.700001;10817;2061;8757
Micronesia;1983;21.799999;11250;2143;9107
Micronesia;1984;22.0;11696;2228;9469
Micronesia;1985;22.0;12119;2310;9810
Micronesia;1986;45556,00;12522;2389;10133
Micronesia;1987;21.799999;12909;2463;10446
Micronesia;1988;21.700001;13278;2535;10743
Micronesia;1989;45464,00;13635;2608;11026
Micronesia;1990;45464,00;13978;2685;11292
Micronesia;1991;21.700001;14307;2766;11542
Micronesia;1992;21.799999;14619;2848;11771
Micronesia;1993;45556,00;14900;2928;11971
Micronesia;1994;22.0;15134;3006;12127
Micronesia;1995;45556,00;15318;3085;12234
Micronesia;1996;45556,00;15467;3168;12299
Micronesia;1997;21.799999;15707;3366;12340
Micronesia;1998;21.700001;15826;3490;12336
Micronesia;1999;21.700001;15881;3562;12319
Micronesia;2000;45464,00;15900;3601;12300
Micronesia;2001;45464,00;15901;3617;12284
Micronesia;2002;45464,00;15896;3620;12276
Micronesia;2003;45464,00;15883;3614;12269
Micronesia;2004;45464,00;15870;3601;12268
Micronesia;2005;45464,00;15849;3584;12264
Micronesia;2006;45464,00;15822;3565;12257
Micronesia;2007;45433,00;15797;3545;12252
Micronesia;2008;45433,00;15790;3528;12261
Micronesia;2009;45433,00;15813;3517;12297
Micronesia;2010;45403,00;15877;3516;12362
Micronesia;2011;21.299999;15981;3524;12458
Micronesia;2012;45312,00;16121;3542;12579
Moldova;1980;45564,00;757212;98519;658693
Moldova;1981;45411,00;766688;98903;667784
Moldova;1982;45320,00;777219;99522;677697
Moldova;1983;45563,00;787276;100173;687103
Moldova;1984;28.799999;795930;100605;695324
Moldova;1985;28.700001;801311;100457;700853
Moldova;1986;28.700001;807347;100286;707060
Moldova;1987;28.700001;811933;99858;712075
Moldova;1988;28.799999;815984;99315;716669
Moldova;1989;29.0;820750;98720;722030
Moldova;1990;45320,00;823648;97833;725814
Moldova;1991;28.799999;816722;95687;721035
Moldova;1992;27.799999;796511;91884;704627
Moldova;1993;45561,00;777849;88303;689546
Moldova;1994;45437,00;752388;84067;668321
Moldova;1995;24.200001;728174;80250;647924
Moldova;1996;45557,00;706937;77131;629806
Moldova;1997;22.299999;674159;73807;600352
Moldova;1998;21.700001;646167;71326;574840
Moldova;1999;45312,00;622925;69521;553403
Moldova;2000;20.799999;606264;68406;537858
Moldova;2001;45555,00;595579;67810;527769
Moldova;2002;45403,00;589895;67498;522396
Moldova;2003;22.299999;587244;67260;519984
Moldova;2004;45435,00;587556;67215;520341
Moldova;2005;45559,00;591100;67420;523681
Moldova;2006;45561,00;583464;66568;516896
Moldova;2007;29.0;577174;66125;511049
Moldova;2008;31.200001;575991;66426;509565
Moldova;2009;32.900002;574764;66909;507855
Moldova;2010;34.599998;578451;67851;510601
Moldova;2011;35.599998;594522;69937;524585
Moldova;2012;36.299999;611955;72125;539830
Mongolia;1980;45394,00;198955;23476;175479
Mongolia;1981;45455,00;205610;24102;181508
Mongolia;1982;45516,00;212887;24826;188062
Mongolia;1983;13.0;220500;25614;194886
Mongolia;1984;45335,00;228682;26459;202222
Mongolia;1985;45364,00;237511;27368;210143
Mongolia;1986;45395,00;247042;28361;218681
Mongolia;1987;45395,00;257127;29385;227742
Mongolia;1988;45395,00;267227;30371;236856
Mongolia;1989;45425,00;276598;31235;245363
Mongolia;1990;45395,00;284662;31945;252717
Mongolia;1991;45335,00;290994;32466;258528
Mongolia;1992;45547,00;295675;32786;262888
Mongolia;1993;45455,00;299589;32981;266607
Mongolia;1994;45363,00;303703;33235;270468
Mongolia;1995;45303,00;308930;33545;275385
Mongolia;1996;12.0;314988;33905;281083
Mongolia;1997;45546,00;322503;34361;288142
Mongolia;1998;45515,00;331017;34991;296026
Mongolia;1999;45515,00;340402;35795;304607
Mongolia;2000;45515,00;351258;36732;314526
Mongolia;2001;45515,00;362657;37835;324822
Mongolia;2002;45546,00;374772;39160;335611
Mongolia;2003;45546,00;387669;40700;346969
Mongolia;2004;12.0;401521;42398;359123
Mongolia;2005;45334,00;415717;44209;371508
Mongolia;2006;45394,00;428699;46391;382308
Mongolia;2007;45485,00;442436;48754;393681
Mongolia;2008;13.0;457329;51304;406026
Mongolia;2009;45304,00;471754;53915;417840
Mongolia;2010;45364,00;486670;56230;430440
Mongolia;2011;45456,00;502588;58658;443930
Mongolia;2012;45548,00;518930;61124;457807
Montenegro;1980;45464,00;112634;41055;71580
Montenegro;1981;45464,00;114055;41407;72648
Montenegro;1982;45433,00;115675;41904;73771
Montenegro;1983;45403,00;117320;42448;74873
Montenegro;1984;21.299999;118834;42929;75905
Montenegro;1985;21.299999;120098;43321;76777
Montenegro;1986;45403,00;121055;43578;77477
Montenegro;1987;45433,00;121753;43716;78037
Montenegro;1988;45464,00;122263;43807;78456
Montenegro;1989;21.799999;122668;43919;78749
Montenegro;1990;45556,00;123067;44093;78974
Montenegro;1991;22.200001;123755;44404;79351
Montenegro;1992;45465,00;124979;44877;80101
Montenegro;1993;23.200001;126879;45510;81369
Montenegro;1994;45558,00;128694;46073;82621
Montenegro;1995;45436,00;130178;46530;83649
Montenegro;1996;45559,00;130893;46786;84107
Montenegro;1997;25.200001;131548;47207;84341
Montenegro;1998;25.299999;132063;47603;84460
Montenegro;1999;45407,00;132947;48088;84859
Montenegro;2000;45407,00;133565;48484;85081
Montenegro;2001;25.299999;134204;48871;85333
Montenegro;2002;25.200001;134833;49219;85614
Montenegro;2003;25.0;135437;49531;85906
Montenegro;2004;24.799999;135913;49769;86144
Montenegro;2005;24.700001;136162;49900;86262
Montenegro;2006;45436,00;135946;49872;86074
Montenegro;2007;24.299999;135271;49691;85580
Montenegro;2008;45315,00;134381;49431;84950
Montenegro;2009;24.0;133913;49283;84630
Montenegro;2010;45558,00;133572;49185;84387
Montenegro;2011;23.700001;133302;49114;84188
Montenegro;2012;45466,00;133211;49099;84112
Morocco;1980;45557,00;1495750;42416;1453334
Morocco;1981;45434,00;1541757;43437;1498320
Morocco;1982;22.0;1586161;44221;1541941
Morocco;1983;21.700001;1636254;45096;1591158
Morocco;1984;21.299999;1688557;45956;1642601
Morocco;1985;45555,00;1740939;46776;1694164
Morocco;1986;45402,00;1792181;47545;1744636
Morocco;1987;20.200001;1848991;48412;1800579
Morocco;1988;19.700001;1904643;49313;1855330
Morocco;1989;19.200001;1961000;50213;1910787
Morocco;1990;18.799999;2016892;51107;1965785
Morocco;1991;18.299999;2071669;52007;2019662
Morocco;1992;18.0;2132519;52879;2079639
Morocco;1993;45552,00;2195434;53740;2141695
Morocco;1994;45460,00;2252821;54362;2198459
Morocco;1995;45460,00;2317949;55137;2262812
Morocco;1996;45399,00;2378129;55903;2322226
Morocco;1997;17.299999;2438089;56745;2381343
Morocco;1998;45308,00;2495176;57456;2437719
Morocco;1999;17.0;2555184;58263;2496921
Morocco;2000;45551,00;2614765;59213;2555551
Morocco;2001;16.799999;2660322;60762;2599560
Morocco;2002;45459,00;2707390;62424;2644966
Morocco;2003;45398,00;2750085;64442;2685644
Morocco;2004;16.200001;2791628;66311;2725317
Morocco;2005;45550,00;2834802;68429;2766373
Morocco;2006;45458,00;2876516;70816;2805699
Morocco;2007;45397,00;2919177;73902;2845275
Morocco;2008;45306,00;2960302;77205;2883098
Morocco;2009;45518,00;3004072;80706;2923366
Morocco;2010;45457,00;3051954;84273;2967681
Morocco;2011;45365,00;3104458;86890;3017568
Morocco;2012;14.0;3161489;89109;3072380
Mozambique;1980;4.3000002;837302;125855;711447
Mozambique;1981;4.3000002;855124;128816;726308
Mozambique;1982;4.1999998;871873;131685;740189
Mozambique;1983;4.0;884355;134115;750240
Mozambique;1984;45507,00;889778;135945;753833
Mozambique;1985;3.5999999;886337;136982;749355
Mozambique;1986;3.4000001;872115;137083;735032
Mozambique;1987;3.4000001;850479;136614;713865
Mozambique;1988;3.4000001;828292;136192;692100
Mozambique;1989;45415,00;815595;136639;678956
Mozambique;1990;3.5999999;818936;138560;680376
Mozambique;1991;3.5999999;841507;142293;699214
Mozambique;1992;3.5999999;879531;147444;732086
Mozambique;1993;45415,00;928052;153786;774265
Mozambique;1994;45415,00;977388;160433;816955
Mozambique;1995;45415,00;1020417;166589;853828
Mozambique;1996;45415,00;1056658;172351;884308
Mozambique;1997;45415,00;1088527;178078;910450
Mozambique;1998;3.5999999;1114324;183156;931169
Mozambique;1999;45476,00;1137909;187789;950120
Mozambique;2000;45507,00;1162287;192157;970130
Mozambique;2001;3.9000001;1189844;196502;993342
Mozambique;2002;4.0;1221017;201064;1019953
